"NumerodoAluno";"SIUPTAnoLetivo";"kMotivoDeAnulacaoSuspens";"Resultado";"snome";"estado";"TextoRequerimento";"tamanho";"Inicio";"Filtro_A";"filtro_B";"Categoria"
"36922";"2015/2016";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: SOLICITO A V. EX. A ANULACAO DA MATRICULA POR MOTIVOS DE CARACTER FINANCEIRO E PELO CURSO NAO CORRESPONDER AS MINHAS EXPECTATIVAS. OBRIGADO";"0";"Anulação da matricula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37204";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: CONCORRI E ENTREIN NA 2º FASE DA UNIVERSIDADE PUBLICA NA FACULDADE DE LETRAS DA UP";"0";"Anulação de matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"35435";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"MUDANCA DE CURSO MOTIVO DE: MUDANCA DE CURSO";"0";"Mudança de curso Motivo de";"MUDANCA";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"36920";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: COLOCACAO EM UNIVERSIDADE PUBLICA NA 2 FASE.";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37304";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULAR A MINHA MATRICULA MOTIVO DE: ENTREI NO CURSO QUE DESEJAVA MAIS PERTO DE CASA";"0";"Anular a minha matrícula Motivo de";"ANULAR";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37196";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: POR RAZOES ECONOMICAS E POR CONSEGUIR COLOCACAO PERTO DA RESIDENCIA NA 2 FASE DO CONCURSO NACIONAL DE ACESSO AO ENSINO SUPERIOR, PRETENDO ANULAR A MATRICULA NESTA UNIVERSIDADE.";"0";"Anulação de matrícula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"36967";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA NA DISCIPLINA MOTIVO DE: QUESTOES FINANCEIRAS";"0";"Anulação da matricula na disciplina  Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"37292";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: NO PRESENTE ANO LETIVO MATRICULEI ME EM PSICOLOGIA, MAS PRETENDO ANULAR DEVIDO A PROBLEMAS FAMILIARS QUE ME IMPOSSIBILITAM FREQUENTER A UNIVERSIDADE.";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37191";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: MUDANCA DE CURSO E DE INSTITUICAO.";"0";"Anulação de matricula Motivo de";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"37120";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: TER ENTRADO NA 2 FASE NA PUBLICA.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"36948";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: EXMOS. SENHORES: POR MOTIVOS PESSOAIS, VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA NO CURSO DE DIREITO.  MELHORES CUMPRIMENTOS FRANCISCO CASTRO";"0";"Anulação de Matrícula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37321";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: ENTRADA NA 3 FASE DO ENSINO PUBLICO.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37320";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: BOA TARDE, VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MATRICULA POR INVIABILIDADE MONETARIA .  AGRADECO A COMPREENSAO  COM OS MELHORES CUMPRIMENTOS, ANA MENDES COUTO";"0";"Anulação de matrícula  Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"37164";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"PEDIDO DE DESEMBOLSO. DIOGO LIMA. MOTIVO DE: EU SOU TRABALHADOR-ESTUDANTE, VIVO COM A MINHA MAE, REFORMADA POR DOENCA CRONICA DE CHRON. A MINHA SITUACAO PROFISSIONAL VAI ALTERAR-SE, JUNTAMENTE COM O HORARIO LABORAL. DESTE MODO VENHO PEDIR, POR TODA A MINHA SITUACAO, SE SERIA POSSIVEL ATRIBUIREM-ME A ISENCAO DA TAXA PARA A ANULACAO DA MATRICULA E SE ME SERIA POSSIVEL DESEMBOLSAR INTEGRALMENTE OU PARTE DO DINHEIRO JA ENTREGUE NA UPT. OBRIGADO.";"0";"Pedido de desembolso. Diogo Lima. Motivo de";"PEDIDO";"Trabalho";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"36958";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: DIFICULDADE NA ADAPTACAO, MOTIVARAM-ME A UMA TRANSFERENCIA PARA UMA UNIVERSIDADE MAIS PERTO DO LOCAL DE RESIDENCIA.";"0";"Anulação de Matricula Motivo de";"ANULACAO";"Adaptação";"MOTIVACAO PESSOAL"
"35271";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: NECESSITO ANULAR A MATRICULA POR FALTA DE MEIOS E VONTADE PARA CONTINUAR. PECO ASSIM A ANULACAO DA MESMA. OBRIGADA.";"0";"Anulação da Matrícula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"41582";"2019/2020";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO DA MATRICULA - MUDANCA DE INSTITUICAO MOTIVO: REALIZEI A MATRICULA NA UNIVERSIDADE PORTUCALENSE INFANTE D. HENRIQUE, ENTRETANTO ACABEI POR ENTRAR NUMA UNIVERSIDADE PUBLICA EM BRAGANCA (IPB), NAO FREQUENTANDO QUALQUER AULA NO PORTO. DESEJO, ENTAO ANULAR A MATRICULA NA UPT. INFELIZMENTE, DEVIDO A OUTROS ASSUNTOS, COMO ARRANJAR CASA, MATRICULA, VIAGENS, ENTRE OUTROS, NAO ME OCORREU TRATAR DESTE ASSUNTO MAIS CEDO, QUERO DESTE MODO PEDIR DESCULPA PELA MINHA FALHA. POR BAIXO DEIXO ALGUMAS INFORMACOES CASO SEJA NECESSARIO.  ALUNO: 41582 NIB: 0018 000348048698020 67  TELEFONE: 939825806";"0";"Anulação da matrícula - Mudança de instituição Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"40595";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: ESCREVO ESTE REQUERIMENTO COM A INTENCAO DE ANULAR A MINHA MATRICULA NO CURSO DE DIREITO. ESPERO QUE ESTE REQUERIMENTO SEJA ACEITE UMA VEZ PRETENDO DAR UM NOVO RUMO A MINHA VIDA E O CURSO DE DIREITO JA NAO FAZ PARTE DOS MEUS OBJETIVOS. ASSIM SENDO, COMO TODAS AS MINHAS PROPINAS ESTAO PAGAS ATE AO DIA EM QUE ENVIEI ESTE REQUERIMENTO ESPERO QUE O MEU PEDIDO SEJA ACEDIDO.";"0";"Anulação da Matricula  Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"41775";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: PRETENDO ANULAR A MATRICULA DE LICENCIATURA EM TURISMO UMA VEZ QUE NAO ME ENQUADRO NO CURSO. CONTUDO, JA EFETUEI O PAGAMENTO ANUAL E, PORTANTO, SOLICITO A DEVOLUCAO DO MESMO. GOSTARIA DE UMA RESPOSTA O MAIS BREVE POSSIVEL.  ANTECIPADAMENTE GRATA PELA ATENCAO AO EXPOSTO, LARA RIBEIRO";"0";"Anulação da matricula Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"41998";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: BOA TARDE, VENHO POR ESTE MEIO PEDIR A ANULACAO DA MINHA MATRICULA E SUBSEQUENTEMENTE O REEMBOLSO DO VALOR REFERENTE A MENSALIDADE JA PAGA E CASO ESTA NAO SEJA ACEITE, PECO O DESCONTO DO VALOR DA ANULACAO DA MESMA.  OBRIGADA.";"0";"Anulação da Matrícula Motivo";"ANULACAO";"Outro";"OUTROS ACIMA NAO IDENTIFICADOS"
"41865";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO MATRICULA CURSO DIREITO MOTIVO: VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA NA UNIVERSIDADE PORTUCALENSE, VISTO QUE ENTREI NUMA FACULDADE PUBLICA E ONDE IREI, EFETIVAMENTE, INICIAR O MEU PERCURSO ACADEMICO. UMA VEZ QUE JA EFETUEI O PAGAMENTO DA INSCRICAO, MATRICULA, SEGURO E, INCLUSIVE, DA PROPINA DE SETEMBRO, DA QUAL EU NAO USUFRUI, SOLICITO A ISENCAO DO CUSTO ASSOCIADO A ANULACAO DA MATRICULA. FICO A AGUARDAR UMA RESPOSTA AO MEU PEDIDO O MAIS RAPIDO POSSIVEL. CUMPRIMENTOS, BEATRIZ ROCHA Nº41865";"0";"Anulação matrícula curso Direito Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"41464";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: VENHO POR ESTE MEIO CANCELAR A MINHA MATRICULA NO CURSO DE GESTAO, ALUNA NUMERO 41464.";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"41526";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ALUNO Nº 41526 MOTIVO: BOM DIA. VENHO DESTA FORMA SOLICITAR A ANULACAO DA MATRICULA QUE TINHA EFECTUADO A 25/07/19 NA LICENCIATURA EM GESTAO. TAL PEDIDO ESTA RELACIONADO COM O MEU INGRESSO NO INSTITUTO SUPERIOR DE CIENCIAS POLICIAIS E SEGURANCA INTERNA ( ESCOLA DE OFICIAIS DA POLICIA). NAO ME FOI POSSIVEL FAZER O PEDIDO ANTES, ATENDENDO AO REGIME DE INTERNATO A QUE ESTOU SUJEITO NAQUELE INSTITUTO. VOU ENVIAR PARA O EMAIL TESOURARIA@UPT.PT, O COMPROVATIVO DO MEU INGRESSO NO ISCPSI. AGUARDO RESPOSTA POSITIVA A ESTA MINHA PRETENSAO. CUMPRIMENTOS GONCALO SIMOES.";"0";"Aluno nº 41526 Motivo";"ALUNO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"41574";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA 2019/2020 - CURSO DIREITO POS-LABORAL MOTIVO: PECO A ANULACAO DA MINHA MATRICULA POR UM MOTIVO DE FORCA MAIOR, A MINHA PROGENITORA ESTA EM FASE TERMINAL DE DOENCA NO DOMICILIO, SENDO QUE NECESSITA DE TER UM CUIDADOR PRESENTE 24 HORAS. PARA ALEM DESTE MOTIVO QUE TANTO ME ENTRISTECE, RESIDE COMIGO A MINHA AVO, UMA IDOSA DE 84 ANOS QUE NESTE MOMENTO TAMBEM CARECE DE CUIDADOS DEVIDO AO INICIO DA DEMENCIA. CERTA, DE QUE VOSSAS EXCELENCIAS ANALISARAO O MEU CASO COM AFINCO, DESPECO-ME ENALTECENDO AS VOSSAS INSTALACOES, A VOSSA HOSPITALIDADE E ACIMA DE TUDO DO EXCELENTE CORPO DOCENTE EXISTENTE.";"0";"Anulação da matricula 2019/2020 - Curso Direito Pós-Laboral Motivo";"ANULACAO";"Saúde";"MOTIVOS DE SAUDE"
"37020";"2019/2020";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO INSCRICAO COMO ALUNA EXTERNA ECONOMIA MOTIVO: VENHO POR ESTE MEIO PEDIR A ANULACAO DA MINHA INSCRICAO COMO ALUNA EXTERNA NO CURSO DE ECONOMIA";"0";"Anulação inscrição como aluna externa economia  Motivo";"ANULACAO";"Aluno externo";"ALUNO EXTERNO"
"42097";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO MOTIVO: NAO ME E POSSIVEL ASSISTIR AO CURSO EM REGIME POS LABORAL, QUANDO FIZ A CANDIDATURA TENHA SOLIICITADO O REGIME DIURNO, COMO O CURSO NAO VAI FUNCIONAR NESTE REGIME PRETENDO ANULAR E QUE OS VALORES PAGOS DE MATRICULA E INSCRICAO SEJAM DEVOLVIDOS PARA O NIB 0023 0000 45577986648-94";"0";"anulação Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38724";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: TRANSFERENCIA DE INSTITUICAO";"0";"Anulação Da Matrícula Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"39148";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"REQUERIMENTO MOTIVO: FACE A TRANSFERENCIA PARA OUTRA UNIVERSIDADE, PECO A ANULACAO DE MATRICULA.";"0";"Requerimento Motivo";"REQUERIMENTO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"39958";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: ALTERACAO DO CURSO E DA INSTITUICAO.";"0";"Anulação Da Matrícula Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"42432";"2020/2021";"NULL";"Deferido";"NULL";"Despachado";"CANCELAMENTO DE MATRICULA MOTIVO: INFELIZMENTE COM OS RECENTES ACONTECIMENTOS NA ECONOMIA MUNDIAL, E O IMPACTO NA MINHA FAMILIA, VEJO-ME OBRIGADO REVER OS MEUS PLANOS PARA O FUTURO.";"0";"cancelamento de matricula Motivo";"CANCELAMENTO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"41545";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: TRANSFERENCIA PARA OUTRA INSTITUICAO";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"41736";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: COVID";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Saúde";"MOTIVOS DE SAUDE"
"41429";"2020/2021";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO: EFETUEI A TRANFERENCIA PARA OUTRA INSTITUICAO";"0";"Anulação de matrícula Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"40306";"2019/2020";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO: MUDANCA DE FACULDADE";"0";"Anulação de Matrícula  Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"41214";"2020/2021";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA 20/21 MOTIVO: PEDIR A ANULACAO DA MATRICULA DO ANO 2020/2021 POR MOTIVOS DE MUDANCA PARA O BRASIL";"0";"Anulaçao de matricula 20/21 Motivo";"ANULACAO";"Mudança";"MOTIVACAO PESSOAL"
"41558";"2020/2021";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: POR RAZOES ECONOMICAS OPTEI POR CONCORRER A TRANSFERENCIA PARA UMA UNIVERSIDADE PUBLICA E FIQUEI COLOCADA. ACRESCE QUE VIVO NA POVOA DE VARZIM E TENHO MEIO DE TRANSPORTE PROPORCIONADO POR UM FAMILIAR PARA A RESPETIVA UNIVERSIDADE EM QUE FIQUEI COLOCADA";"0";"Anulação da matrícula Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"40293";"2020/2021";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO: EX.MOS SR. EM VIRTUDE DE TER OBTIDO TRANSFERENCIA PARA O CURSO DE DIREITO -UNIVERSIDADE DE COIMBRA, MUITO AGRADECIA A DEVOLUCAO DA PROPINA SEMESTRAL ENTAO PAGA. DESDE JA GRATO A UNIVERSIDADE PORTUCALENSE. OS MELHORES CUMPRIMENTO  LUIS AFONSO MOREIRA LOPES IBAN:PT50019300001050171747362";"0";"Anulação de matricula  Motivo";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"47270";"2022/2023";"9";"Deferido";"Outros acima não identificados";"Despachado";"PEDIDO DE ANULACAO DE MATRICULA MOTIVO: MARIA MADALENA OLIVEIRA BARROSO, INSCRITA NO CURSO DE DIREITO, COM O Nº DE ESTUDANTE 47270, VEM POR ESTE MEIO REQUERER A ANULACAO DA SUA MATRICULA, POR MOTIVOS DE ORDEM PESSOAL. &#13; OS MELHORES CUMPRIMENTOS,&#13; ASS. MADALENA BARROSO";"0";""PEDIDO DE ANULAÇÃO DE MATRÍCULA Motivo";""PEDIDO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"43797";"2022/2023";"3";"Deferido";"Não identificação com o curso";"Despachado";"ANULACAO MOTIVO: NAO GOSTEI DO CURSO POIS ERA ALGO QUE NAO SE ADEQUAVA AO MEU ESTILO, LOGO VENHO PEDIR QUE A MINHA MATRICULA SEJA ANULADA O MAIS RAPIDO POSSIVEL E QUE EU SEJA INFORMADO LOGO QUE A MINHA MATRICULA SEJA ANULADA";"0";"Anulação Motivo";"ANULACAO";"Não identificação com o curso";"NAO IDENTIFICACAO COM O CURSO"
"40736";"2021/2022";"7";"Indeferido";"Incompatibilidade com atividade profissional";"Despachado";"ANULACAO DA MATRICULA MOTIVO: FREQUENTEI COM APROVEITAMENTO O ANO CURRICULAR DO CURSO DE DOUTORAMENTO EM PSICOLOGIA CLINICA E ACONSELHAMENTO, NO ENTANTO, NAO SERA POSSIVEL DAR CONTINUIDADE AO CURSO POR RAZOES DE ORDEM PROFISSIONAL.";"0";"Anulação da matrícula Motivo";"ANULACAO";"Incompatibilidade com atividade profissional";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"47688";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: ENTRADA NUMA OUTRA UNIVERSIDADE A QUAL TAMBEM ME TINHA CANDIDATADO, NUM CURSO DIFERENTE, QUE ERA O QUE EU REALMENTE QUERIA.";"0";"Anulação de matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47207";"2022/2023";"1";"Deferido";"Não identificação com a Universidade";"Despachado";"QUERO COLOCAR FIM A MINHA MATRICULA MOTIVO: NAO PRETENDO CONTINUAR NESTE ESTABELECIMENTO";"0";"Quero colocar fim à minha matricula Motivo";"QUERO";"Não identificação com a Universidade";"NAO IDENTIFICACAO COM A UNIVERSIDADE"
"44193";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"PEDIR ANULACAO DA MATRICULA MOTIVO: COMO ENTREI NOUTRA FACULDADE PRETENDO ANULAR A MATRICULA DESTE ANO";"0";"Pedir anulação da matricula Motivo";"PEDIR";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47398";"2022/2023";"9";"Deferido";"Outros acima não identificados";"Despachado";"ANULACAO DE MATRICULA MOTIVO: INFELIZMENTE POR MOTIVOS PESSOAIS NAO PODEREI FREQUENTAR O CURSO DE ENGENHARIA INFORMATICA. DESEJO ANULAR ESTA MATRICULA. &#13; COM OS MELHORES CUMPRIMENTOS,&#13; ALICE COSTA ALVES";"0";""Anulação de Matrícula Motivo";""ANULACAO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"47153";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"UFP MOTIVO: OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI";"0";"UFP Motivo";"UFP";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"42846";"2021/2022";"2";"NULL";"Opção por outra Universidade a que também me candidatei";"Cancelado";"ANULACAO DE MATRICULA MOTIVO: OPCAO POR OUTRA UNIVERSIDADE E FORA DA CIDADE DO PORTO;&#13; ESCOLHA DE UMA OUTRA AREA/CURSO INEXISTENTE NA UNIVERSIDADE PORTUCALENSE.";"0";""Anulação de matricula  Motivo";""ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47546";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"INSCRICAO EM OUTRA UNIVERSIDADE. MOTIVO: EFETUEI INSCRICAO EM OUTRA UNIVERSIDADE AO QUAL FUI COLOCADO SEMANA PASSADA, E ESSE E O MOTIVO DO REQUERIMENTO DE ANULACAO DA MATRICULA.";"0";"Inscrição em outra universidade. Motivo";"INSCRICAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47001";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA MOTIVO: INGRESSEI EM ENGENHARIA NO ENSINO PUBLICO";"0";"Anulação de matrícula Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47146";"2022/2023";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DA MATRICULA MOTIVO: POR MOTIVOS DE ORDEM FINANCEIRA DO AGREGADO FAMILIAR NAO ME E POSSIVEL CONTINUAR O CURSO";"0";"Anulação da Matrícula  Motivo";"ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"46270";"2022/2023";"9";"Deferido";"Outros acima não identificados";"Despachado";"CONFUSION E MAL ENTENDEMENTO NO PROTOCOLO PRA FACER A MATRICULA MOTIVO: EN OCTUBRO 2022 PIDO INFORMACION PRA MATRICULA CURSO 2º SEMESTRE 2023.ME COMENTAN QUE HAI QUE FACER PRESCRIPCION EN OCTUBRE 2022 E DESPOIS EN FEBREIRO/MARZO 2023 FACER PRESENCIALMENTE NA UPT A MATRICULA.ENTENDO QUE EU NON ESTABA MATRICULADO PORQUE NON FIXEN NADA EN FEBREIRO 2023.CAL E A MINA SORPRESA DO VOSO EMAIL RECIBIDO.NON VOU SEGUIR ESTE CURSO E A MINA INTENCION E VOLTAR EN SETEMBRO 2023, PROXIMO CURSO.AGRADECERIA SE PUXERAN EN CONTACTO CONMIGO PRA CALQUER COSA.&#13; SAUDOS.";"0";""Confusión e mal entendemento no protocolo pra facer a matrícula Motivo";""CONFUSION";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"44638";"2022/2023";"4";"Deferido";"Curso não cumpre expectativas";"Despachado";"ANULACAO DA MATRICULA MOTIVO: O CURSO FICA AQUEM DAS EXPECTATIVAS";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Curso não cumpre expectativas";"NAO IDENTIFICACAO COM O CURSO"
"44410";"2021/2022";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DA MATRICULA E SITUACAO DE PROPINAS NAO REGULARIZADAS MOTIVO: QUANDO FIZ A MINHA INSCRICAO PENSEI QUE ESTARIA A TRABALHAR DURANTE TODO ESSE TEMPO, MAS A EMPRESA ONDE TRABALHEI TEVE NECESSIDADE DE DESPEDIR COLABORADORES E FIQUEI DESEMPREGADA, NAO TENDO CONCLUIDO O 1º SEMESTRE DO 1º ANO. A MINHA TIA QUE ME AJUDAVA FINANCEIRAMENTE TEVE UM AVC E PERDEU TAMBEM O SEU TRABALHO. PARA ADICIONAR A ESTAS SITUACOES FOI-ME DETETADO UM QUISTO E TIVE QUE ME PRESTAR A VARIAS INTERVENCOES CIRURGICAS E POR ISSO ENCONTRO-ME NUMA SITUACAO ECONOMICA MUITO DELICADA.DAI PEDIR POR FAVOR A ANALISE DA MINHA SITUACAO E UMA SOLUCAO.";"0";"Anulação da matrícula e situação de propinas não regularizadas Motivo";"ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"46894";"2022/2023";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DE MATRICULA MOTIVO: MOTIVOS FINANCEIROS QUE IMPOSSIBILITAM DE FAZER PARTE DO MESMO.";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"48222";"2022/2023";"9";"Deferido";"Outros acima não identificados";"Despachado";"AUSENCIA DE PORTUGAL MOTIVO: POR MOTIVOS PESSOAIS TIVE DE ME AUSENTAR DE PORTUGAL APOS ME TER MATRICULADO. NESTA SENDA, NAO CHEGUEI NEM DE ASSISTIR AULA ALGUMA. ME ENCONTRO EM ANGOLA E REGRESSO APENAS EM SETEMBRO. &#13; SENDO QUE NAO ASSISTI AS AULAS E NAO REGRESSO ANTES A PORTUGAL, VENHO RESPEITOSAMENTE SOLICITAR A ANULACAO DA MINHA MATRICULA. &#13; &#13; CIENTE DE QUE A MINHA EXPLANACAO MERECERA A VOSSA DEVIDA ATENCAO, DESPECO-ME COM A MAXIMA AUTOESTIMA E CONSIDERACAO,&#13; &#13; ELIZABETH VESSELA DA SILVA FAUSTINO";"0";""Ausencia de Portugal Motivo";""AUSENCIA";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
